"id_previa";"id_alumno";"id_materia";"id_condicion";"id_calificacion";"createdAt";"updatedAt";"id_curso";"id_ciclo";"id_plan"
708;555;281;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
709;555;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
710;555;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
711;574;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
712;574;289;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
713;574;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
714;574;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
715;574;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
716;574;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
717;776;270;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
718;776;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
719;776;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
720;776;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
721;776;279;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
722;776;281;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
723;779;267;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
724;779;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
725;779;285;1;9;"2024-09-02 00:00:00";"2025-09-29 11:36:12";22;54;6
726;779;289;1;9;"2024-09-02 00:00:00";"2025-09-29 15:04:18";22;54;6
727;779;287;1;9;"2024-09-02 00:00:00";"2025-09-29 11:45:18";22;54;6
728;779;286;1;9;"2024-09-02 00:00:00";"2025-09-29 11:40:20";22;54;6
729;779;281;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
730;779;288;1;9;"2024-09-02 00:00:00";"2025-09-29 11:40:33";22;54;6
731;779;290;1;9;"2024-09-02 00:00:00";"2025-09-29 11:38:35";22;54;6
732;179;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
733;179;289;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
734;179;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
735;179;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
736;179;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
737;179;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
738;258;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
739;258;289;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
740;258;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
741;258;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
742;258;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
743;258;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
744;261;260;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;52;6
745;261;274;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
746;261;271;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
747;331;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
748;331;289;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
749;331;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
750;331;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
751;331;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
752;331;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
753;434;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
754;434;289;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
755;434;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
756;434;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
757;434;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
758;434;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
759;434;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
760;434;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
761;512;233;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";18;50;5
762;512;266;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
763;512;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
764;512;289;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
765;512;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
766;512;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
767;512;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
768;512;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
769;733;260;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;52;6
770;733;259;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;52;6
771;733;274;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
772;733;275;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
773;733;268;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
774;733;273;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
775;733;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
776;733;289;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
777;733;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
778;733;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
779;733;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
780;733;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
781;733;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
782;733;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
783;39;244;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;51;5
784;39;259;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;52;6
785;39;265;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
786;39;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
787;39;289;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
788;39;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
789;39;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
790;39;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
791;39;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
792;39;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
793;39;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
794;102;265;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
795;102;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
796;142;285;1;1;"2024-09-02 00:00:00";"2025-02-17 13:50:38";22;54;6
797;142;289;1;1;"2024-09-02 00:00:00";"2025-02-17 13:50:59";22;54;6
798;142;287;1;1;"2024-09-02 00:00:00";"2025-02-17 13:50:48";22;54;6
799;142;286;1;1;"2024-09-02 00:00:00";"2025-02-17 13:50:44";22;54;6
800;142;279;1;1;"2024-09-02 00:00:00";"2025-02-17 13:50:28";22;54;6
801;142;288;1;1;"2024-09-02 00:00:00";"2025-02-17 13:50:54";22;54;6
802;142;290;1;1;"2024-09-02 00:00:00";"2025-02-17 13:51:04";22;54;6
803;225;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
804;225;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
805;225;279;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
806;228;240;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;51;5
807;228;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
808;228;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;54;6
809;703;265;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;53;6
810;755;245;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;51;5
811;755;256;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;52;6
812;755;259;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;52;6
813;755;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
814;755;289;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
815;755;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
816;755;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
817;755;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
818;755;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
819;755;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
820;755;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
821;755;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
822;755;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;52;6
823;37;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
824;37;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
825;37;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
826;37;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
827;82;229;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";18;51;5
828;82;274;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
829;82;277;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
830;82;276;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
831;82;275;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
832;82;264;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
833;82;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
834;82;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
835;82;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
836;82;278;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
837;82;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
838;82;291;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
839;82;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
840;82;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
841;82;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
842;82;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
843;90;243;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;52;5
844;90;245;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;52;5
845;90;240;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;52;5
846;90;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
847;90;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
848;90;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
849;90;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
850;90;279;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
851;90;281;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
852;90;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
853;90;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
854;128;274;1;9;"2024-09-02 00:00:00";"2025-02-18 12:55:24";21;54;6
855;128;277;1;9;"2024-09-02 00:00:00";"2025-02-18 12:57:28";21;54;6
856;128;276;1;9;"2024-09-02 00:00:00";"2025-02-18 12:57:23";21;54;6
857;128;275;1;9;"2024-09-02 00:00:00";"2025-02-18 12:57:19";21;54;6
858;128;273;1;9;"2024-09-02 00:00:00";"2025-02-18 12:55:20";21;54;6
859;128;289;1;1;"2024-09-02 00:00:00";"2025-02-18 12:58:02";22;55;6
860;128;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
861;128;291;1;1;"2024-09-02 00:00:00";"2025-02-18 12:58:13";22;55;6
862;130;244;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;52;5
863;130;252;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;53;6
864;130;265;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
865;130;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
866;130;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
867;130;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
868;130;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
869;130;283;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
870;130;278;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
871;130;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
872;130;291;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
873;130;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
874;130;279;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
875;130;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
876;130;281;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
877;130;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
878;130;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
879;144;251;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;53;6
880;229;265;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
881;229;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
882;229;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
883;229;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
884;229;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
885;229;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
886;229;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
887;229;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
888;274;261;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;53;6
889;274;259;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;53;6
890;274;265;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
891;274;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
892;394;269;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
893;394;265;1;1;"2024-09-02 00:00:00";"2025-02-18 12:55:08";21;54;6
894;394;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
895;394;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
896;417;259;1;1;"2024-09-02 00:00:00";"2025-04-28 11:28:06";20;53;6
897;417;274;1;1;"2024-09-02 00:00:00";"2025-04-28 11:30:29";21;54;6
898;417;277;1;1;"2024-09-02 00:00:00";"2025-04-28 11:31:37";21;54;6
899;417;276;1;1;"2024-09-02 00:00:00";"2025-04-28 11:32:21";21;54;6
900;417;275;1;1;"2024-09-02 00:00:00";"2025-04-28 11:31:00";21;54;6
901;417;273;1;1;"2024-09-02 00:00:00";"2025-04-28 11:29:53";21;54;6
902;417;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
903;417;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
904;417;287;1;1;"2024-09-02 00:00:00";"2025-02-18 12:57:53";22;55;6
905;417;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
906;417;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
907;417;291;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
908;417;282;1;1;"2024-09-02 00:00:00";"2025-02-18 12:57:48";22;55;6
909;417;279;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
910;417;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
911;417;281;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
912;417;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
913;417;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
914;428;247;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;52;5
915;428;245;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;52;5
916;428;274;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
917;428;277;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
918;428;276;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
919;428;275;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
920;428;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
921;428;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
922;495;260;2;9;"2024-09-02 00:00:00";"2025-02-18 12:34:35";20;54;6
923;495;290;1;1;"2024-09-02 00:00:00";"2025-02-25 12:54:21";22;55;6
924;525;255;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;53;6
925;525;274;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
926;525;277;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
927;525;276;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
928;525;275;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
929;525;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
930;525;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
931;525;278;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
932;525;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
933;525;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
934;526;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
935;541;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
936;551;286;1;9;"2024-09-02 00:00:00";"2025-09-29 11:40:20";22;55;6
937;551;279;1;1;"2024-09-02 00:00:00";"2025-09-25 13:44:00";22;55;6
938;551;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
939;551;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
940;575;244;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;52;5
941;575;257;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;53;6
942;575;265;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
943;575;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
944;575;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
945;575;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
946;575;279;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
947;575;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
948;575;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
949;575;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
950;580;240;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;52;5
951;580;252;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;53;6
952;580;274;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
953;580;277;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
954;580;276;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
955;580;275;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
956;580;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
957;580;286;1;1;"2024-09-02 00:00:00";"2025-04-28 11:33:15";22;55;6
958;580;292;1;1;"2024-09-02 00:00:00";"2025-04-25 12:26:06";22;55;6
959;580;291;1;9;"2024-09-02 00:00:00";"2025-02-18 12:47:45";22;55;6
960;580;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
961;580;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
962;580;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
963;582;259;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";20;54;6
964;582;274;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
965;582;275;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
966;582;273;2;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
967;582;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
968;582;291;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
969;582;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
970;582;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
971;593;277;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
972;593;275;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
973;603;229;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";18;51;5
974;603;240;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";19;52;5
975;603;274;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
976;603;277;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
977;603;276;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
978;603;275;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
979;603;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
980;603;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
981;603;291;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
982;603;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
983;603;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
984;603;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
985;632;274;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
986;632;277;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
987;632;276;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
988;632;275;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
989;632;264;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
990;632;265;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
991;632;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
992;632;284;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
993;632;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
994;632;278;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
995;632;291;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
996;632;279;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
997;632;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
998;632;281;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
999;632;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1000;632;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1001;648;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1002;648;292;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1003;648;282;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1004;648;279;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1005;648;280;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1006;648;281;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1007;648;288;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1008;648;290;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1009;651;274;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
1010;651;277;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
1011;651;276;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
1012;651;275;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
1013;651;267;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
1014;651;268;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
1015;651;265;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
1016;651;271;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
1017;651;273;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";21;54;6
1018;651;285;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1019;651;287;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1020;651;286;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1021;651;278;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1022;651;291;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
1023;651;279;1;1;"2024-09-02 00:00:00";"2024-09-02 00:00:00";22;55;6
