"id_inscripcion";"id_previa";"id_turno";"id_fechaExamen";"id_calificacion";"libro";"folio";"createdAt";"updatedAt"
30;36;1;14;2;"68";"29";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
31;124;1;14;4;"68";"29";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
32;103;1;15;4;"68";"30";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
33;238;1;15;2;"68";"30";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
34;110;1;15;2;"68";"30";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
35;81;1;15;2;"68";"30";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
36;195;1;15;4;"68";"30";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
37;146;1;15;4;"68";"30";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
38;88;1;15;2;"68";"30";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
39;126;1;15;4;"68";"30";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
40;1116;1;15;2;"68";"30";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
41;163;1;16;4;"68";"31";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
42;192;1;16;9;"68";"31";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
43;226;1;16;2;"68";"31";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
44;194;1;16;9;"68";"31";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
45;170;1;16;9;"68";"31";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
46;187;1;16;9;"68";"31";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
47;658;1;17;2;"68";"32";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
48;266;1;17;9;"68";"32";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
49;674;1;17;2;"68";"32";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
50;269;1;17;9;"68";"32";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
51;272;1;17;2;"68";"32";"2024-04-23 08:00:00";"2024-04-23 08:00:00"
52;3;1;18;4;"68";"33";"2024-04-24 13:00:00";"2024-04-24 13:00:00"
53;8;1;18;2;"68";"33";"2024-04-24 13:00:00";"2024-04-24 13:00:00"
54;35;1;18;2;"68";"33";"2024-04-24 13:00:00";"2024-04-24 13:00:00"
55;42;1;18;2;"68";"33";"2024-04-24 13:00:00";"2024-04-24 13:00:00"
56;89;1;19;6;"68";"34";"2024-04-24 13:00:00";"2024-04-24 13:00:00"
57;218;1;20;9;"68";"36";"2024-04-24 13:00:00";"2024-04-24 13:00:00"
58;1338;1;21;9;"68";"35";"2024-04-24 13:00:00";"2024-04-24 13:00:00"
59;44;1;22;5;"68";"37";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
60;51;1;22;5;"68";"37";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
61;54;1;22;6;"68";"37";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
62;66;1;22;4;"68";"37";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
63;71;1;23;2;"68";"38";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
64;99;1;23;5;"68";"38";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
65;144;1;23;2;"68";"38";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
66;171;1;23;6;"68";"38";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
67;206;1;23;2;"68";"38";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
68;1337;1;24;10;"68";"40";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
69;1030;1;25;2;"68";"39";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
70;172;1;25;2;"68";"39";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
71;800;1;26;2;"68";"41";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
72;1038;1;26;9;"68";"41";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
73;1041;1;26;2;"68";"41";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
74;1053;1;26;5;"68";"41";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
75;235;1;27;2;"58";"197";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
76;922;1;27;9;"58";"197";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
77;273;1;27;9;"58";"197";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
78;233;1;27;11;"58";"197";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
79;274;1;28;4;"58";"198";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
80;234;1;28;11;"58";"198";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
81;278;1;28;2;"68";"44";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
82;1098;1;30;9;"58";"199";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
83;271;1;30;2;"68";"45";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
84;796;1;32;2;"68";"49";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
85;797;1;33;2;"68";"50";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
86;798;1;34;2;"68";"46";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
87;799;1;35;2;"68";"48";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
88;801;1;36;2;"68";"47";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
89;1054;1;36;9;"68";"47";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
90;1118;1;36;2;"68";"47";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
91;1120;1;36;9;"68";"47";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
92;802;1;37;2;"68";"51";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
93;1099;1;37;9;"68";"51";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
94;1153;1;37;9;"68";"51";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
95;1137;1;30;9;"68";"45";"2024-04-29 13:00:00";"2024-04-29 13:00:00"
96;58;2;38;2;"68";"56";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
97;62;2;38;2;"68";"56";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
98;2;2;39;4;"68";"60";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
99;52;2;39;2;"68";"60";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
100;27;2;39;4;"68";"60";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
101;55;2;39;4;"68";"60";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
102;34;2;39;9;"68";"60";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
103;56;2;39;2;"68";"60";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
104;57;2;39;2;"68";"60";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
105;98;2;40;9;"68";"57";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
106;134;2;41;9;"68";"61";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
107;103;2;41;6;"68";"61";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
108;110;2;41;9;"68";"61";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
109;142;2;41;4;"68";"61";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
110;113;2;41;2;"68";"61";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
111;116;2;41;2;"68";"61";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
112;146;2;41;9;"68";"61";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
113;1116;2;41;9;"68";"61";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
114;176;2;41;2;"68";"61";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
115;202;2;42;9;"68";"53";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
116;163;2;43;4;"68";"62";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
117;164;2;43;4;"68";"62";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
118;226;2;43;9;"68";"62";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
119;1100;2;44;9;"68";"58";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
120;1108;2;45;2;"68";"63";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
121;1051;2;46;9;"68";"54";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
122;272;2;47;6;"68";"64";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
123;959;2;48;9;"68";"55";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
124;1029;2;49;9;"68";"65";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
125;1112;2;50;2;"68";"59";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
126;1115;2;50;9;"68";"59";"2024-07-01 08:00:00";"2024-07-01 08:00:00"
127;96;2;51;2;"68";"52";"2024-07-01 13:00:00";"2024-07-01 13:00:00"
128;193;2;52;4;"68";"67";"2024-07-01 13:00:00";"2024-07-01 13:00:00"
129;1096;2;53;10;"70";"1";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
130;1097;2;54;10;"70";"3";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
131;1110;2;55;2;"68";"66";"2024-07-01 13:00:00";"2024-07-01 13:00:00"
132;958;2;55;2;"68";"66";"2024-07-01 13:00:00";"2024-07-01 13:00:00"
133;61;2;56;2;"68";"69";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
134;101;2;57;4;"68";"73";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
135;44;2;57;6;"68";"73";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
136;51;2;57;4;"68";"73";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
137;54;2;57;9;"68";"73";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
138;66;2;57;3;"68";"73";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
139;91;2;58;9;"68";"68";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
140;89;2;59;2;"68";"70";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
141;128;2;59;2;"68";"70";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
142;133;2;60;4;"68";"74";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
143;160;2;60;3;"68";"74";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
144;171;2;60;5;"68";"74";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
145;169;2;61;9;"68";"71";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
146;1030;2;62;6;"68";"75";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
147;1101;2;63;6;"68";"76";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
148;1117;2;64;11;"68";"72";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
149;1053;2;65;2;"68";"77";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
150;1057;2;65;2;"68";"77";"2024-07-02 08:00:00";"2024-07-02 08:00:00"
151;289;2;66;9;"58";"200";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
152;274;2;67;9;"70";"2";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
153;275;2;53;9;"70";"1";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
154;383;2;53;2;"68";"82";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
155;429;2;53;2;"68";"82";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
156;279;2;69;5;"68";"78";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
157;276;2;54;4;"70";"3";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
158;1109;2;70;2;"68";"79";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
159;297;2;70;2;"68";"79";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
160;1056;2;70;9;"68";"79";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
161;384;2;71;2;"68";"84";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
162;431;2;71;2;"68";"84";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
163;957;2;72;5;"68";"83";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
164;1106;2;73;6;"68";"81";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
165;1113;2;73;2;"68";"81";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
166;1118;2;73;2;"68";"81";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
167;1107;2;74;3;"68";"80";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
168;1058;2;74;9;"68";"80";"2024-07-02 13:00:00";"2024-07-02 13:00:00"
169;127;3;75;2;"68";"86";"2024-09-16 13:00:00";"2024-09-16 13:00:00"
170;117;3;76;9;"68";"85";"2024-09-16 13:00:00";"2024-09-16 13:00:00"
171;245;3;77;2;"68";"89";"2024-09-18 08:00:00";"2024-09-18 08:00:00"
172;1420;3;78;10;"68";"87";"2024-09-18 08:00:00";"2024-09-18 08:00:00"
173;1421;3;79;10;"68";"88";"2024-09-18 08:00:00";"2024-09-18 08:00:00"
174;1417;3;80;2;"68";"90";"2024-09-19 08:00:00";"2024-09-19 08:00:00"
175;196;3;81;4;"68";"91";"2024-09-19 08:00:00";"2024-09-19 08:00:00"
176;213;3;82;2;"68";"92";"2024-09-19 08:00:00";"2024-09-19 08:00:00"
177;291;3;82;2;"68";"92";"2024-09-19 08:00:00";"2024-09-19 08:00:00"
178;861;3;83;2;"68";"93";"2024-09-19 08:00:00";"2024-09-19 08:00:00"
179;43;3;84;9;"68";"94";"2024-09-23 13:00:00";"2024-09-23 13:00:00"
180;29;3;84;2;"68";"94";"2024-09-23 13:00:00";"2024-09-23 13:00:00"
181;96;3;85;4;"68";"97";"2024-09-23 13:00:00";"2024-09-23 13:00:00"
182;1090;3;86;2;"68";"95";"2024-09-23 13:00:00";"2024-09-23 13:00:00"
183;904;3;87;2;"68";"98";"2024-09-23 13:00:00";"2024-09-23 13:00:00"
184;1091;3;88;2;"68";"96";"2024-09-23 13:00:00";"2024-09-23 13:00:00"
185;1103;3;88;9;"68";"96";"2024-09-23 13:00:00";"2024-09-23 13:00:00"
186;2;3;89;2;"68";"99";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
187;108;3;89;6;"68";"99";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
188;27;3;89;6;"68";"99";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
189;30;3;89;3;"68";"99";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
190;55;3;89;4;"68";"99";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
191;56;3;89;6;"68";"99";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
192;97;3;90;2;"68";"100";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
193;103;3;90;6;"68";"100";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
194;238;3;90;2;"68";"100";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
195;241;3;90;2;"68";"100";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
196;256;3;90;2;"68";"100";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
197;143;3;90;4;"68";"100";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
198;123;3;90;4;"68";"100";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
199;188;3;91;9;"68";"101";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
200;1164;3;91;5;"68";"101";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
201;1165;3;92;4;"68";"102";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
202;893;3;93;7;"68";"103";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
203;270;3;93;2;"68";"103";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
204;272;3;93;2;"68";"103";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
205;1166;3;93;3;"68";"103";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
206;3;3;94;2;"68";"104";"2024-09-25 13:00:00";"2024-09-25 13:00:00"
207;8;3;94;6;"68";"104";"2024-09-25 13:00:00";"2024-09-25 13:00:00"
208;128;3;95;2;"68";"105";"2024-09-25 13:00:00";"2024-09-25 13:00:00"
209;222;3;96;9;"68";"106";"2024-09-25 13:00:00";"2024-09-25 13:00:00"
210;1411;3;97;10;"68";"107";"2024-09-25 13:00:00";"2024-09-25 13:00:00"
211;908;3;98;4;"68";"108";"2024-09-25 13:00:00";"2024-09-25 13:00:00"
212;44;3;99;5;"68";"109";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
213;63;3;99;2;"68";"109";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
214;133;3;100;2;"68";"110";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
215;160;3;100;2;"68";"110";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
216;171;3;100;9;"68";"110";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
217;122;3;100;4;"68";"110";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
218;206;3;100;3;"68";"110";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
219;251;3;101;9;"68";"111";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
220;172;3;101;9;"68";"111";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
221;1101;3;102;6;"68";"112";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
222;1102;3;103;4;"68";"113";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
223;1104;3;104;4;"68";"114";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
224;1053;3;104;6;"68";"114";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
225;1057;3;104;9;"68";"114";"2024-09-26 08:00:00";"2024-09-26 08:00:00"
226;1415;3;105;9;"70";"4";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
227;235;3;105;2;"70";"4";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
228;1159;3;105;2;"70";"4";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
229;1418;3;105;4;"70";"4";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
230;290;3;105;7;"68";"115";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
231;292;3;105;9;"68";"115";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
232;236;3;107;2;"70";"5";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
233;1419;3;107;3;"70";"5";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
234;1407;3;107;9;"70";"5";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
235;262;3;107;4;"68";"116";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
236;278;3;107;3;"68";"116";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
237;854;3;109;9;"68";"117";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
238;855;3;110;9;"68";"120";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
239;279;3;110;9;"68";"120";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
240;856;3;111;9;"68";"121";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
241;857;3;112;9;"68";"118";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
242;1410;3;113;4;"70";"6";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
243;858;3;113;9;"68";"119";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
244;1052;3;113;9;"68";"119";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
245;297;3;113;2;"68";"119";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
246;859;3;115;2;"68";"123";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
247;1106;3;116;9;"68";"124";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
248;1118;3;116;9;"68";"124";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
249;1107;3;117;3;"68";"122";"2024-09-27 13:00:00";"2024-09-27 13:00:00"
250;62;3;118;2;"68";"128";"2024-09-30 08:00:00";"2024-09-30 08:00:00"
251;212;3;119;9;"68";"129";"2024-09-30 08:00:00";"2024-09-30 08:00:00"
252;1414;3;120;2;"68";"126";"2024-09-30 08:00:00";"2024-09-30 08:00:00"
253;1089;3;121;2;"68";"127";"2024-09-30 08:00:00";"2024-09-30 08:00:00"
254;1105;3;122;6;"68";"125";"2024-09-30 08:00:00";"2024-09-30 08:00:00"
255;1167;3;122;2;"68";"125";"2024-09-30 08:00:00";"2024-09-30 08:00:00"
256;1119;3;122;2;"68";"125";"2024-09-30 08:00:00";"2024-09-30 08:00:00"
257;287;3;90;2;"0";"0";"2024-09-24 08:00:00";"2024-09-24 08:00:00"
258;284;3;96;2;"0";"0";"2024-09-25 13:00:00";"2024-09-25 13:00:00"
259;281;4;123;2;"68";"142";"2024-12-02 17:20:30";"2024-12-20 12:29:19"
260;157;4;124;2;"68";"132";"2024-12-02 18:57:51";"2024-12-19 13:22:45"
261;158;4;125;2;"68";"133";"2024-12-02 18:58:15";"2024-12-19 13:24:14"
262;1059;4;126;9;"68";"139";"2024-12-03 11:16:51";"2024-12-19 14:36:23"
263;1060;4;127;6;"68";"143";"2024-12-03 11:17:05";"2024-12-26 13:13:39"
264;175;4;128;2;"68";"137";"2024-12-03 11:17:42";"2024-12-19 14:33:05"
265;160;4;129;2;"68";"136";"2024-12-03 11:18:09";"2024-12-19 14:32:43"
267;213;4;130;9;"68";"144";"2024-12-03 11:19:22";"2024-12-20 12:30:48"
271;213;5;131;1;"";"";"2024-12-03 17:49:58";"2024-12-20 14:17:28"
272;44;4;132;6;"68";"135";"2024-12-03 21:14:44";"2024-12-19 14:30:59"
273;143;4;133;2;"68";"147";"2024-12-04 13:29:25";"2024-12-20 12:35:27"
274;41;4;134;9;"68";"153";"2024-12-04 13:38:48";"2024-12-20 13:10:26"
275;42;4;135;2;"68";"131";"2024-12-04 13:39:03";"2024-12-19 13:21:53"
276;1107;4;127;4;"68";"143";"2024-12-04 19:01:21";"2024-12-26 13:13:39"
277;1101;4;136;9;"68";"138";"2024-12-04 19:01:47";"2024-12-19 14:35:48"
278;1105;4;137;9;"68";"150";"2024-12-04 19:02:02";"2024-12-20 12:37:13"
280;164;4;138;9;"68";"148";"2024-12-04 19:59:17";"2024-12-20 12:36:14"
282;276;4;140;4;"";"";"2024-12-04 20:05:56";"2024-12-20 12:45:35"
283;277;4;141;1;"";"";"2024-12-04 20:06:11";"2024-12-19 12:51:11"
284;1422;4;142;9;"21";"1";"2024-12-09 11:16:35";"2024-12-10 13:44:36"
285;1423;4;142;2;"21";"1";"2024-12-09 11:17:19";"2024-12-10 13:44:36"
286;1424;4;142;6;"21";"1";"2024-12-09 11:19:18";"2024-12-10 13:44:36"
287;1425;4;142;2;"21";"1";"2024-12-09 11:19:50";"2024-12-10 13:44:36"
288;1426;4;142;2;"21";"1";"2024-12-09 11:20:28";"2024-12-10 13:44:36"
289;1427;4;142;3;"21";"1";"2024-12-09 11:21:33";"2024-12-10 13:44:36"
290;1428;4;142;3;"21";"1";"2024-12-09 11:22:03";"2024-12-10 13:44:36"
291;1429;4;142;9;"21";"1";"2024-12-09 11:22:34";"2024-12-10 13:44:36"
292;1430;4;142;7;"21";"1";"2024-12-09 11:23:11";"2024-12-10 13:44:36"
293;1431;4;142;9;"21";"1";"2024-12-09 11:23:48";"2024-12-10 13:44:36"
294;1432;4;142;3;"21";"1";"2024-12-09 11:24:28";"2024-12-10 13:44:36"
295;1433;4;142;2;"21";"1";"2024-12-09 11:25:15";"2024-12-10 13:44:36"
296;1434;4;143;1;"";"";"2024-12-09 11:28:57";"2024-12-09 11:37:19"
298;1435;4;143;1;"";"";"2024-12-09 11:29:34";"2024-12-09 11:37:19"
299;1436;4;143;1;"";"";"2024-12-09 11:30:06";"2024-12-09 11:37:19"
300;1437;4;143;1;"";"";"2024-12-09 11:31:05";"2024-12-09 11:37:19"
301;1438;4;143;1;"";"";"2024-12-09 11:35:50";"2024-12-09 11:37:19"
302;1439;4;144;1;"";"";"2024-12-09 11:40:54";"2024-12-09 11:41:20"
303;1440;4;145;1;"";"";"2024-12-09 11:43:09";"2024-12-09 11:46:04"
304;1441;4;145;1;"";"";"2024-12-09 11:43:44";"2024-12-09 11:46:04"
306;1442;4;145;1;"";"";"2024-12-09 11:44:45";"2024-12-09 11:46:04"
307;1443;4;145;1;"";"";"2024-12-09 11:45:15";"2024-12-09 11:46:04"
312;1447;4;147;1;"";"";"2024-12-09 11:57:56";"2024-12-09 12:01:47"
313;1448;4;147;1;"";"";"2024-12-09 11:58:42";"2024-12-09 12:01:47"
314;1449;4;147;1;"";"";"2024-12-09 12:00:12";"2024-12-09 12:01:47"
315;1450;4;147;1;"";"";"2024-12-09 12:00:50";"2024-12-09 12:01:47"
316;1451;4;147;1;"";"";"2024-12-09 12:01:18";"2024-12-09 12:01:47"
317;1452;4;144;1;"";"";"2024-12-09 12:04:00";"2024-12-09 12:04:00"
318;1119;4;137;9;"68";"150";"2024-12-09 12:52:21";"2024-12-20 12:37:13"
